genome_id,drug,phenotype
562.7791,Trimethoprim,R
562.7793,Ampicillin,S
562.7793,Ciprofloxacin,S
562.7793,Trimethoprim,S
562.96441,Ciprofloxacin,R
562.96446,Ciprofloxacin,R
562.96460,Ciprofloxacin,R
562.96478,Ciprofloxacin,S
562.96480,Ciprofloxacin,R
562.96484,Ciprofloxacin,R
562.96503,Ciprofloxacin,S
562.96512,Ciprofloxacin,R
562.96514,Ciprofloxacin,R
562.96516,Ciprofloxacin,R
562.96526,Ciprofloxacin,S
562.96529,Ciprofloxacin,R
562.96535,Ciprofloxacin,S
562.96540,Ciprofloxacin,R
562.96551,Ciprofloxacin,R
562.96564,Ciprofloxacin,S
562.96574,Ciprofloxacin,S
562.96575,Ciprofloxacin,S
562.96577,Ciprofloxacin,S
562.96585,Ciprofloxacin,S
562.96587,Ciprofloxacin,S
562.96593,Ciprofloxacin,S
562.96598,Ciprofloxacin,R
562.96601,Ciprofloxacin,S
562.96604,Ciprofloxacin,R
562.96608,Ciprofloxacin,S
562.96611,Ciprofloxacin,S
562.96617,Ciprofloxacin,R
562.96623,Ciprofloxacin,S
562.96625,Ciprofloxacin,S
562.96640,Ciprofloxacin,S
562.96651,Ciprofloxacin,S
562.96654,Ciprofloxacin,R
562.96662,Ciprofloxacin,R
562.96671,Ciprofloxacin,R
562.96682,Ciprofloxacin,S
562.96690,Ciprofloxacin,S
562.96691,Ciprofloxacin,S
562.96716,Ciprofloxacin,S
562.96726,Ciprofloxacin,R
562.96731,Ciprofloxacin,S
562.96742,Ciprofloxacin,S
562.96744,Ciprofloxacin,R
562.96754,Ciprofloxacin,S
562.96759,Ciprofloxacin,R
562.96792,Ciprofloxacin,R
562.96796,Ciprofloxacin,R
562.96801,Ciprofloxacin,S
562.96802,Ciprofloxacin,S
562.96810,Ciprofloxacin,S
562.96822,Ciprofloxacin,S
562.96825,Ciprofloxacin,S
562.96832,Ciprofloxacin,R
562.96834,Ciprofloxacin,R
562.96847,Ciprofloxacin,R
562.96867,Ciprofloxacin,S
562.96878,Ciprofloxacin,S
562.96880,Ciprofloxacin,S
562.96901,Ciprofloxacin,R
562.96907,Ciprofloxacin,R
562.96922,Ciprofloxacin,S
562.96928,Ciprofloxacin,S
562.96933,Ciprofloxacin,R
562.96935,Ciprofloxacin,R
562.96961,Ciprofloxacin,R
562.96962,Ciprofloxacin,S
562.96970,Ciprofloxacin,R
562.96983,Ciprofloxacin,R
562.96998,Ciprofloxacin,R
562.97004,Ciprofloxacin,R
562.97010,Ciprofloxacin,S
562.97011,Ciprofloxacin,S
562.97015,Ciprofloxacin,S
562.97032,Ciprofloxacin,S
562.97035,Ciprofloxacin,S
562.97045,Ciprofloxacin,S
562.97059,Ciprofloxacin,R
562.97066,Ciprofloxacin,S
562.97084,Ciprofloxacin,S
562.97086,Ciprofloxacin,S
562.97090,Ciprofloxacin,S
562.97093,Ciprofloxacin,R
562.97115,Ciprofloxacin,S
562.97122,Ciprofloxacin,S
562.97124,Ciprofloxacin,S
562.97132,Ciprofloxacin,S
562.97156,Ciprofloxacin,S
562.97161,Ciprofloxacin,R
562.97171,Ciprofloxacin,R
562.97184,Ciprofloxacin,S
562.97189,Ciprofloxacin,S
562.97192,Ciprofloxacin,S
562.97196,Ciprofloxacin,S
562.97201,Ciprofloxacin,S
562.97203,Ciprofloxacin,S
562.97215,Ciprofloxacin,S
562.97228,Ciprofloxacin,R
562.97232,Ciprofloxacin,S
562.97245,Ciprofloxacin,R
562.97247,Ciprofloxacin,R
562.97251,Ciprofloxacin,S
562.97254,Ciprofloxacin,R
562.97264,Ciprofloxacin,S
562.97275,Ciprofloxacin,R
562.97282,Ciprofloxacin,S
562.97288,Ciprofloxacin,R
562.97297,Ciprofloxacin,R
562.97309,Ciprofloxacin,R
562.97321,Ciprofloxacin,S
562.97322,Ciprofloxacin,R
562.97329,Ciprofloxacin,R
562.97340,Ciprofloxacin,R
562.97353,Ciprofloxacin,S
562.97360,Ciprofloxacin,R
562.97367,Ciprofloxacin,S
562.97381,Ciprofloxacin,S
562.97391,Ciprofloxacin,R
562.97415,Ciprofloxacin,R
562.97433,Ciprofloxacin,R
562.97436,Ciprofloxacin,S
562.97443,Ciprofloxacin,S
562.97449,Ciprofloxacin,S
562.97469,Ciprofloxacin,S
562.97471,Ciprofloxacin,S
562.97475,Ciprofloxacin,R
562.97494,Ciprofloxacin,R
562.97750,Ampicillin,S
562.97750,Ciprofloxacin,S
562.97752,Ampicillin,S
562.97752,Ciprofloxacin,S
562.97754,Ampicillin,S
562.97754,Ciprofloxacin,S
562.97765,Ampicillin,S
562.97765,Ciprofloxacin,S
562.97766,Ampicillin,S
562.97766,Ciprofloxacin,S
562.97773,Ampicillin,S
562.97773,Ciprofloxacin,S
562.97774,Ampicillin,R
562.97774,Ciprofloxacin,S
562.97776,Ampicillin,S
562.97776,Ciprofloxacin,S
562.97782,Ampicillin,S
562.97782,Ciprofloxacin,S
562.97786,Ampicillin,S
562.97786,Ciprofloxacin,S
562.97789,Ampicillin,S
562.97789,Ciprofloxacin,S
562.97791,Ampicillin,S
562.97791,Ciprofloxacin,S
562.97794,Ampicillin,S
562.97794,Ciprofloxacin,S
562.97795,Ampicillin,S
562.97795,Ciprofloxacin,S
562.97796,Ampicillin,S
562.97796,Ciprofloxacin,S
562.97800,Ampicillin,R
562.97800,Ciprofloxacin,S
562.97802,Ampicillin,R
562.97802,Ciprofloxacin,S
562.97812,Ampicillin,R
562.97812,Ciprofloxacin,S
562.97820,Ampicillin,S
562.97820,Ciprofloxacin,S
562.97821,Ampicillin,S
562.97821,Ciprofloxacin,S
562.97822,Ampicillin,S
562.97822,Ciprofloxacin,S
562.97833,Ampicillin,S
562.97833,Ciprofloxacin,S
562.97834,Ampicillin,R
562.97834,Ciprofloxacin,S
562.97839,Ampicillin,S
562.97839,Ciprofloxacin,S
562.97840,Ampicillin,S
562.97840,Ciprofloxacin,S
562.97844,Ampicillin,S
562.97844,Ciprofloxacin,S
562.97845,Ampicillin,S
562.97845,Ciprofloxacin,S
562.97847,Ampicillin,S
562.97847,Ciprofloxacin,S
562.97849,Ampicillin,S
562.97849,Ciprofloxacin,S
562.97851,Ampicillin,S
562.97851,Ciprofloxacin,S
562.97852,Ampicillin,R
562.97852,Ciprofloxacin,S
562.97854,Ampicillin,S
562.97854,Ciprofloxacin,S
562.97860,Ampicillin,S
562.97860,Ciprofloxacin,S
562.97865,Ampicillin,S
562.97865,Ciprofloxacin,S
562.97872,Ampicillin,S
562.97872,Ciprofloxacin,S
562.97875,Ampicillin,S
562.97875,Ciprofloxacin,S
562.97882,Ampicillin,S
562.97882,Ciprofloxacin,S
562.97887,Ampicillin,S
562.97887,Ciprofloxacin,S
562.97896,Ampicillin,S
562.97896,Ciprofloxacin,S
562.97898,Ampicillin,R
562.97898,Ciprofloxacin,S
562.97899,Ampicillin,S
562.97899,Ciprofloxacin,S
562.97902,Ampicillin,S
562.97902,Ciprofloxacin,S
562.97904,Ampicillin,R
562.97904,Ciprofloxacin,S
562.97906,Ampicillin,S
562.97906,Ciprofloxacin,S
562.97907,Ampicillin,R
562.97907,Ciprofloxacin,S
562.97908,Ampicillin,S
562.97908,Ciprofloxacin,S
562.97910,Ampicillin,R
562.97910,Ciprofloxacin,S
562.97912,Ampicillin,S
562.97912,Ciprofloxacin,S
562.97920,Ampicillin,S
562.97920,Ciprofloxacin,S
562.97921,Ampicillin,S
562.97921,Ciprofloxacin,S
562.97924,Ampicillin,S
562.97924,Ciprofloxacin,S
562.97929,Ampicillin,R
562.97929,Ciprofloxacin,S
562.97930,Ampicillin,R
562.97930,Ciprofloxacin,S
562.97935,Ampicillin,S
562.97935,Ciprofloxacin,S
562.97939,Ampicillin,S
562.97939,Ciprofloxacin,S
562.97941,Ampicillin,S
562.97941,Ciprofloxacin,S
562.97942,Ampicillin,S
562.97942,Ciprofloxacin,S
562.97946,Ampicillin,S
562.97946,Ciprofloxacin,S
562.97960,Ampicillin,S
562.97960,Ciprofloxacin,S
562.97961,Ampicillin,S
562.97963,Ampicillin,S
562.97963,Ciprofloxacin,S
562.97964,Ampicillin,R
562.97964,Ciprofloxacin,S
562.97969,Ampicillin,R
562.97969,Ciprofloxacin,S
562.97974,Ampicillin,S
562.97974,Ciprofloxacin,S
562.97978,Ampicillin,R
562.97978,Ciprofloxacin,S
562.97979,Ampicillin,R
562.97979,Ciprofloxacin,S
562.97987,Ampicillin,S
562.97987,Ciprofloxacin,S
562.97995,Ampicillin,S
562.97995,Ciprofloxacin,S
562.98003,Ampicillin,S
562.98003,Ciprofloxacin,S
562.98005,Ampicillin,S
562.98005,Ciprofloxacin,S
562.98008,Ampicillin,R
562.98008,Ciprofloxacin,S
562.98021,Ampicillin,R
562.98021,Ciprofloxacin,S
562.98022,Ampicillin,S
562.98022,Ciprofloxacin,S
562.98025,Ampicillin,S
562.98025,Ciprofloxacin,S
562.98036,Ampicillin,R
562.98036,Ciprofloxacin,S
562.98040,Ampicillin,S
562.98040,Ciprofloxacin,S
562.98044,Ampicillin,R
562.98044,Ciprofloxacin,S
562.98054,Ampicillin,S
562.98054,Ciprofloxacin,S
562.98055,Ampicillin,S
562.98055,Ciprofloxacin,S
562.98056,Ampicillin,S
562.98056,Ciprofloxacin,S
562.98065,Ampicillin,S
562.98065,Ciprofloxacin,S
562.98073,Ampicillin,S
562.98073,Ciprofloxacin,S
562.98077,Ampicillin,S
562.98077,Ciprofloxacin,S
562.98095,Ampicillin,S
562.98095,Ciprofloxacin,S
562.98099,Ampicillin,S
562.98099,Ciprofloxacin,S
562.98102,Ampicillin,R
562.98102,Ciprofloxacin,S
562.98104,Ampicillin,R
562.98104,Ciprofloxacin,R
562.98110,Ampicillin,R
562.98110,Ciprofloxacin,S
562.98117,Ampicillin,R
562.98117,Ciprofloxacin,R
562.98118,Ampicillin,S
562.98118,Ciprofloxacin,S
562.98122,Ampicillin,S
562.98122,Ciprofloxacin,S
562.98124,Ampicillin,S
562.98124,Ciprofloxacin,S
562.98131,Ampicillin,S
562.98131,Ciprofloxacin,S
562.98134,Ampicillin,S
562.98134,Ciprofloxacin,S
562.98137,Ampicillin,R
562.98137,Ciprofloxacin,S
562.98138,Ampicillin,S
562.98138,Ciprofloxacin,S
562.98142,Ampicillin,S
562.98142,Ciprofloxacin,S
562.98151,Ampicillin,S
562.98151,Ciprofloxacin,S
562.98160,Ampicillin,S
562.98160,Ciprofloxacin,S
562.98164,Ampicillin,S
562.98164,Ciprofloxacin,S
562.98170,Ampicillin,S
562.98170,Ciprofloxacin,S
562.98172,Ampicillin,S
562.98172,Ciprofloxacin,S
562.98174,Ampicillin,R
562.98174,Ciprofloxacin,S
562.98180,Ampicillin,S
562.98180,Ciprofloxacin,S
562.98181,Ampicillin,R
562.98181,Ciprofloxacin,S
562.98183,Ampicillin,R
562.98183,Ciprofloxacin,R
562.98185,Ampicillin,R
562.98185,Ciprofloxacin,R
562.98186,Ampicillin,S
562.98186,Ciprofloxacin,S
562.98190,Ampicillin,S
562.98190,Ciprofloxacin,S
562.98192,Ampicillin,S
562.98192,Ciprofloxacin,S
562.98194,Ampicillin,S
562.98194,Ciprofloxacin,S
562.98195,Ampicillin,S
562.98195,Ciprofloxacin,S
562.98196,Ampicillin,S
562.98196,Ciprofloxacin,S
562.98206,Ampicillin,S
562.98206,Ciprofloxacin,S
562.98207,Ampicillin,S
562.98207,Ciprofloxacin,S
562.98208,Ampicillin,S
562.98208,Ciprofloxacin,S
562.98210,Ampicillin,S
562.98210,Ciprofloxacin,S
562.98219,Ampicillin,R
562.98219,Ciprofloxacin,R
562.98220,Ampicillin,S
562.98220,Ciprofloxacin,S
562.98224,Ampicillin,S
562.98224,Ciprofloxacin,S
562.98229,Ampicillin,R
562.98229,Ciprofloxacin,S
562.98237,Ampicillin,S
562.98237,Ciprofloxacin,S
562.98247,Ampicillin,S
562.98247,Ciprofloxacin,S
562.98256,Ampicillin,S
562.98256,Ciprofloxacin,S
562.98260,Ampicillin,S
562.98260,Ciprofloxacin,S
562.98270,Ampicillin,S
562.98270,Ciprofloxacin,S
562.98275,Ampicillin,S
562.98275,Ciprofloxacin,S
562.98278,Ampicillin,R
562.98278,Ciprofloxacin,S
562.98286,Ampicillin,S
562.98286,Ciprofloxacin,S
562.98288,Ampicillin,S
562.98288,Ciprofloxacin,S
562.98289,Ampicillin,R
562.98289,Ciprofloxacin,R
562.98291,Ampicillin,R
562.98291,Ciprofloxacin,S
562.98294,Ampicillin,S
562.98294,Ciprofloxacin,S
562.98296,Ampicillin,S
562.98296,Ciprofloxacin,S
562.98297,Ampicillin,S
562.98297,Ciprofloxacin,S
562.98301,Ampicillin,S
562.98301,Ciprofloxacin,S
562.98309,Ampicillin,S
562.98309,Ciprofloxacin,S
562.98310,Ampicillin,S
562.98310,Ciprofloxacin,S
562.98311,Ampicillin,R
562.98311,Ciprofloxacin,R
562.98315,Ampicillin,S
562.98315,Ciprofloxacin,S
562.98325,Ampicillin,R
562.98325,Ciprofloxacin,S
562.98327,Ampicillin,S
562.98327,Ciprofloxacin,S
562.98329,Ampicillin,S
562.98329,Ciprofloxacin,S
562.98337,Ampicillin,S
562.98337,Ciprofloxacin,S
562.98344,Ampicillin,R
562.98344,Ciprofloxacin,S
562.98346,Ampicillin,R
562.98346,Ciprofloxacin,S
562.98351,Ampicillin,R
562.98351,Ciprofloxacin,S
562.98355,Ampicillin,S
562.98355,Ciprofloxacin,S
562.98356,Ampicillin,S
562.98356,Ciprofloxacin,S
562.98366,Ampicillin,S
562.98366,Ciprofloxacin,S
562.98370,Ampicillin,R
562.98370,Ciprofloxacin,S
562.98394,Ampicillin,S
562.98394,Ciprofloxacin,S
562.98397,Ampicillin,R
562.98397,Ciprofloxacin,R
562.98400,Ampicillin,R
562.98400,Ciprofloxacin,S
562.98414,Ampicillin,S
562.98414,Ciprofloxacin,S
562.98425,Ampicillin,S
562.98425,Ciprofloxacin,S
562.98436,Ampicillin,S
562.98436,Ciprofloxacin,S
562.98438,Ampicillin,R
562.98438,Ciprofloxacin,S
562.98439,Ampicillin,S
562.98439,Ciprofloxacin,S
562.98444,Ampicillin,S
562.98444,Ciprofloxacin,S
562.98447,Ampicillin,S
562.98447,Ciprofloxacin,S
562.98448,Ampicillin,S
562.98448,Ciprofloxacin,S
562.98455,Ampicillin,S
562.98455,Ciprofloxacin,S
562.98461,Ampicillin,S
562.98461,Ciprofloxacin,S
562.98466,Ampicillin,S
562.98466,Ciprofloxacin,S
562.98470,Ampicillin,R
562.98470,Ciprofloxacin,S
562.98474,Ampicillin,S
562.98474,Ciprofloxacin,S
562.98481,Ampicillin,S
562.98481,Ciprofloxacin,S
562.98501,Ampicillin,S
562.98501,Ciprofloxacin,S
562.98504,Ampicillin,R
562.98504,Ciprofloxacin,R
562.98510,Ampicillin,R
562.98510,Ciprofloxacin,S
562.98518,Ampicillin,R
562.98518,Ciprofloxacin,S
562.98520,Ampicillin,S
562.98520,Ciprofloxacin,S
562.98525,Ampicillin,R
562.98525,Ciprofloxacin,R
562.98533,Ampicillin,S
562.98533,Ciprofloxacin,S
562.98536,Ampicillin,S
562.98536,Ciprofloxacin,S
562.98540,Ampicillin,R
562.98540,Ciprofloxacin,S
562.98545,Ampicillin,R
562.98545,Ciprofloxacin,R
562.98547,Ampicillin,S
562.98547,Ciprofloxacin,S
562.98550,Ampicillin,S
562.98550,Ciprofloxacin,S
562.98551,Ampicillin,S
562.98551,Ciprofloxacin,S
562.98567,Ampicillin,S
562.98567,Ciprofloxacin,S
562.98578,Ampicillin,S
562.98578,Ciprofloxacin,S
562.98582,Ampicillin,R
562.98582,Ciprofloxacin,S
562.98586,Ampicillin,S
562.98586,Ciprofloxacin,S
562.98593,Ampicillin,S
562.98593,Ciprofloxacin,S
562.98595,Ampicillin,R
562.98595,Ciprofloxacin,S
562.98617,Ampicillin,S
562.98617,Ciprofloxacin,S
562.98629,Ampicillin,R
562.98629,Ciprofloxacin,S
562.98631,Ampicillin,S
562.98631,Ciprofloxacin,S
562.98634,Ampicillin,R
562.98634,Ciprofloxacin,R
562.98637,Ampicillin,S
562.98637,Ciprofloxacin,S
562.98638,Ampicillin,R
562.98638,Ciprofloxacin,S
562.98651,Ampicillin,S
562.98651,Ciprofloxacin,S
562.98652,Ampicillin,S
562.98652,Ciprofloxacin,S
562.98657,Ampicillin,S
562.98657,Ciprofloxacin,S
562.98658,Ampicillin,S
562.98658,Ciprofloxacin,S
562.98659,Ampicillin,S
562.98659,Ciprofloxacin,S
562.98660,Ampicillin,S
562.98660,Ciprofloxacin,S
562.98676,Ampicillin,S
562.98676,Ciprofloxacin,S
562.98679,Ampicillin,R
562.98679,Ciprofloxacin,S
562.98680,Ampicillin,S
562.98680,Ciprofloxacin,R
562.98686,Ampicillin,S
562.98686,Ciprofloxacin,S
562.98688,Ampicillin,S
562.98688,Ciprofloxacin,S
562.98715,Ampicillin,R
562.98715,Ciprofloxacin,R
562.98721,Ampicillin,S
562.98721,Ciprofloxacin,S
562.98726,Ampicillin,S
562.98726,Ciprofloxacin,S
562.98735,Ampicillin,S
562.98735,Ciprofloxacin,S
562.98736,Ampicillin,R
562.98736,Ciprofloxacin,S
562.98739,Ampicillin,S
562.98739,Ciprofloxacin,S
562.98743,Ampicillin,R
562.98743,Ciprofloxacin,R
562.98745,Ampicillin,R
562.98745,Ciprofloxacin,S
562.98748,Ampicillin,S
562.98748,Ciprofloxacin,S
562.98750,Ampicillin,S
562.98750,Ciprofloxacin,S
562.98756,Ampicillin,S
562.98756,Ciprofloxacin,S
562.98759,Ampicillin,S
562.98759,Ciprofloxacin,S
562.98767,Ampicillin,S
562.98767,Ciprofloxacin,S
562.98774,Ampicillin,R
562.98774,Ciprofloxacin,S
562.98775,Ampicillin,S
562.98775,Ciprofloxacin,S
562.98779,Ampicillin,S
562.98779,Ciprofloxacin,S
562.98783,Ampicillin,S
562.98783,Ciprofloxacin,S
562.98786,Ampicillin,S
562.98786,Ciprofloxacin,S
562.98808,Ampicillin,R
562.98808,Ciprofloxacin,S
562.98838,Ampicillin,R
562.98838,Ciprofloxacin,S
562.98842,Ampicillin,S
562.98842,Ciprofloxacin,S
562.98850,Ampicillin,R
562.98850,Ciprofloxacin,S
562.98854,Ampicillin,R
562.98854,Ciprofloxacin,S
562.98859,Ampicillin,S
562.98859,Ciprofloxacin,S
562.98864,Ampicillin,S
562.98864,Ciprofloxacin,S
562.98872,Ampicillin,R
562.98872,Ciprofloxacin,S
562.98875,Ampicillin,S
562.98875,Ciprofloxacin,S
562.98883,Ampicillin,S
562.98883,Ciprofloxacin,S
562.98893,Ampicillin,R
562.98893,Ciprofloxacin,S
562.98899,Ampicillin,S
562.98899,Ciprofloxacin,S
562.98911,Ampicillin,S
562.98911,Ciprofloxacin,S
562.98914,Ampicillin,R
562.98914,Ciprofloxacin,R
562.98915,Ampicillin,S
562.98915,Ciprofloxacin,S
562.98920,Ampicillin,R
562.98920,Ciprofloxacin,S
562.98921,Ampicillin,S
562.98921,Ciprofloxacin,S
562.98925,Ampicillin,S
562.98925,Ciprofloxacin,S
562.98933,Ampicillin,S
562.98933,Ciprofloxacin,S
562.98935,Ampicillin,S
562.98935,Ciprofloxacin,S
562.98938,Ampicillin,S
562.98938,Ciprofloxacin,S
562.98942,Ampicillin,S
562.98942,Ciprofloxacin,S
562.98943,Ampicillin,R
562.98943,Ciprofloxacin,S
562.98948,Ampicillin,R
562.98948,Ciprofloxacin,S
562.98952,Ampicillin,S
562.98952,Ciprofloxacin,S
562.98956,Ampicillin,S
562.98956,Ciprofloxacin,S
562.98960,Ampicillin,R
562.98960,Ciprofloxacin,S
562.98983,Ampicillin,S
562.98983,Ciprofloxacin,S
562.98990,Ampicillin,R
562.98990,Ciprofloxacin,S
562.98994,Ampicillin,S
562.98994,Ciprofloxacin,S
562.98997,Ampicillin,S
562.98997,Ciprofloxacin,S
562.99006,Ampicillin,R
562.99006,Ciprofloxacin,S
562.99010,Ampicillin,R
562.99010,Ciprofloxacin,S
562.99012,Ampicillin,S
562.99012,Ciprofloxacin,S
562.99016,Ampicillin,S
562.99016,Ciprofloxacin,S
562.99028,Ampicillin,S
562.99028,Ciprofloxacin,S
562.99030,Ampicillin,S
562.99030,Ciprofloxacin,S
562.99032,Ampicillin,R
562.99032,Ciprofloxacin,S
562.99044,Ampicillin,S
562.99044,Ciprofloxacin,S
562.99049,Ampicillin,S
562.99049,Ciprofloxacin,S
562.99050,Ampicillin,R
562.99050,Ciprofloxacin,S
562.99052,Ampicillin,R
562.99052,Ciprofloxacin,S
562.99054,Ampicillin,R
562.99054,Ciprofloxacin,S
562.99055,Ampicillin,S
562.99055,Ciprofloxacin,S
562.99057,Ampicillin,S
562.99057,Ciprofloxacin,S
562.99060,Ampicillin,R
562.99060,Ciprofloxacin,S
562.99061,Ampicillin,S
562.99061,Ciprofloxacin,S
562.99064,Ampicillin,S
562.99064,Ciprofloxacin,S
562.99065,Ampicillin,S
562.99065,Ciprofloxacin,S
562.99066,Ampicillin,R
562.99066,Ciprofloxacin,S
562.99069,Ampicillin,S
562.99069,Ciprofloxacin,S
562.99073,Ampicillin,R
562.99073,Ciprofloxacin,S
562.99076,Ampicillin,S
562.99076,Ciprofloxacin,S
562.99093,Ampicillin,R
562.99093,Ciprofloxacin,S
562.99097,Ampicillin,R
562.99097,Ciprofloxacin,S
562.99105,Ampicillin,R
562.99105,Ciprofloxacin,S
562.99114,Ampicillin,S
562.99114,Ciprofloxacin,S
562.99122,Ampicillin,R
562.99122,Ciprofloxacin,R
562.99126,Ampicillin,R
562.99126,Ciprofloxacin,R
562.99133,Ampicillin,R
562.99133,Ciprofloxacin,S
562.99139,Ampicillin,S
562.99139,Ciprofloxacin,S
562.99151,Ampicillin,R
562.99151,Ciprofloxacin,S
562.99154,Ampicillin,S
562.99154,Ciprofloxacin,S
562.99165,Ampicillin,S
562.99165,Ciprofloxacin,S
562.99179,Ampicillin,S
562.99179,Ciprofloxacin,S
562.99187,Ampicillin,R
562.99187,Ciprofloxacin,S
562.99197,Ampicillin,R
562.99197,Ciprofloxacin,S
562.99198,Ampicillin,S
562.99198,Ciprofloxacin,S
562.99201,Ampicillin,R
562.99201,Ciprofloxacin,S
562.99207,Ampicillin,R
562.99207,Ciprofloxacin,S
562.99209,Ampicillin,R
562.99209,Ciprofloxacin,R
562.99212,Ampicillin,S
562.99212,Ciprofloxacin,S
562.99216,Ampicillin,R
562.99216,Ciprofloxacin,S
562.99225,Ampicillin,S
562.99225,Ciprofloxacin,S
562.99233,Ampicillin,R
562.99233,Ciprofloxacin,S
562.99235,Ampicillin,R
562.99235,Ciprofloxacin,S
562.99237,Ampicillin,R
562.99237,Ciprofloxacin,R
562.99239,Ampicillin,R
562.99239,Ciprofloxacin,S
562.99245,Ampicillin,S
562.99245,Ciprofloxacin,S
562.99254,Ampicillin,R
562.99254,Ciprofloxacin,S
562.99263,Ampicillin,S
562.99263,Ciprofloxacin,S
562.99264,Ampicillin,R
562.99264,Ciprofloxacin,S
562.99271,Ampicillin,R
562.99271,Ciprofloxacin,R
562.99273,Ampicillin,S
562.99273,Ciprofloxacin,S
562.99276,Ampicillin,R
562.99276,Ciprofloxacin,S
562.99299,Ampicillin,R
562.99299,Ciprofloxacin,S
562.99308,Ampicillin,R
562.99308,Ciprofloxacin,S
562.99327,Ampicillin,S
562.99327,Ciprofloxacin,S
562.99330,Ampicillin,S
562.99330,Ciprofloxacin,S
562.99334,Ampicillin,S
562.99334,Ciprofloxacin,S
562.99337,Ampicillin,S
562.99337,Ciprofloxacin,S
562.99338,Ampicillin,R
562.99338,Ciprofloxacin,R
562.99342,Ampicillin,R
562.99342,Ciprofloxacin,S
562.99344,Ampicillin,R
562.99344,Ciprofloxacin,S
562.99346,Ampicillin,R
562.99346,Ciprofloxacin,S
562.99356,Ampicillin,S
562.99356,Ciprofloxacin,S
562.99368,Ampicillin,S
562.99368,Ciprofloxacin,S
562.99376,Ampicillin,S
562.99376,Ciprofloxacin,S
562.99381,Ampicillin,S
562.99381,Ciprofloxacin,S
562.99382,Ampicillin,S
562.99382,Ciprofloxacin,S
562.99388,Ampicillin,R
562.99388,Ciprofloxacin,S
562.99400,Ampicillin,R
562.99400,Ciprofloxacin,R
562.99402,Ampicillin,S
562.99402,Ciprofloxacin,S
562.99412,Ampicillin,S
562.99412,Ciprofloxacin,S
562.99414,Ampicillin,S
562.99414,Ciprofloxacin,S
562.99417,Ampicillin,R
562.99417,Ciprofloxacin,S
562.99421,Ampicillin,S
562.99421,Ciprofloxacin,S
562.99429,Ampicillin,S
562.99429,Ciprofloxacin,S
562.99431,Ampicillin,S
562.99431,Ciprofloxacin,S
562.99433,Ampicillin,R
562.99433,Ciprofloxacin,S
562.99435,Ampicillin,R
562.99435,Ciprofloxacin,R
562.99438,Ampicillin,R
562.99438,Ciprofloxacin,S
562.99439,Ampicillin,S
562.99439,Ciprofloxacin,S
562.99441,Ampicillin,S
562.99441,Ciprofloxacin,S
562.99443,Ampicillin,S
562.99443,Ciprofloxacin,S
562.99451,Ampicillin,R
562.99451,Ciprofloxacin,R
562.99454,Ampicillin,S
562.99454,Ciprofloxacin,S
562.99455,Ampicillin,S
562.99455,Ciprofloxacin,S
562.99457,Ampicillin,R
562.99457,Ciprofloxacin,S
562.99465,Ampicillin,S
562.99465,Ciprofloxacin,S
562.99466,Ampicillin,R
562.99467,Ampicillin,R
562.99467,Ciprofloxacin,S
562.99473,Ampicillin,R
562.99473,Ciprofloxacin,S
562.99475,Ampicillin,R
562.99475,Ciprofloxacin,S
562.99489,Ampicillin,S
562.99489,Ciprofloxacin,S
562.99499,Ampicillin,R
562.99499,Ciprofloxacin,S
562.99504,Ampicillin,R
562.99504,Ciprofloxacin,R
562.99512,Ampicillin,S
562.99512,Ciprofloxacin,S
562.99514,Ampicillin,R
562.99514,Ciprofloxacin,S
562.99519,Ampicillin,S
562.99519,Ciprofloxacin,S
562.99520,Ampicillin,R
562.99520,Ciprofloxacin,R
562.99527,Ampicillin,R
562.99527,Ciprofloxacin,S
562.99534,Ampicillin,S
562.99534,Ciprofloxacin,S
562.99538,Ampicillin,R
562.99538,Ciprofloxacin,S
562.99550,Ampicillin,R
562.99550,Ciprofloxacin,S
562.99552,Ampicillin,R
562.99552,Ciprofloxacin,S
562.99558,Ampicillin,R
562.99558,Ciprofloxacin,S
562.99560,Ampicillin,R
562.99560,Ciprofloxacin,S
562.99563,Ampicillin,S
562.99563,Ciprofloxacin,S
562.99565,Ampicillin,R
562.99565,Ciprofloxacin,S
562.99566,Ampicillin,S
562.99566,Ciprofloxacin,S
562.99574,Ampicillin,R
562.99574,Ciprofloxacin,S
562.99594,Ampicillin,S
562.99594,Ciprofloxacin,S
562.99597,Ampicillin,R
562.99597,Ciprofloxacin,R
562.99606,Ampicillin,S
562.99606,Ciprofloxacin,S
562.99612,Ampicillin,S
562.99612,Ciprofloxacin,S
562.99615,Ampicillin,S
562.99615,Ciprofloxacin,S
562.99620,Ampicillin,S
562.99620,Ciprofloxacin,S
562.99633,Ampicillin,R
562.99633,Ciprofloxacin,R
562.99640,Ampicillin,S
562.99640,Ciprofloxacin,S
562.99645,Ampicillin,S
562.99645,Ciprofloxacin,R
562.99659,Ampicillin,R
562.99659,Ciprofloxacin,S
562.99660,Ampicillin,S
562.99660,Ciprofloxacin,S
562.99671,Ampicillin,R
562.99671,Ciprofloxacin,S
562.99680,Ampicillin,S
562.99680,Ciprofloxacin,R
562.99682,Ampicillin,R
562.99682,Ciprofloxacin,S
562.99698,Ampicillin,S
562.99698,Ciprofloxacin,S
562.99708,Ampicillin,S
562.99708,Ciprofloxacin,S
562.99712,Ampicillin,S
562.99712,Ciprofloxacin,S
