genome_id,genome_name,antibiotic,phenotype,lab_method
562.42698,Escherichia coli strain 262,ampicillin,Resistant,Broth dilution
562.56902,Escherichia coli strain RL297,ampicillin,Resistant,Disk diffusion
562.7791,Escherichia coli strain 500193,ampicillin,Resistant,Broth dilution
562.99520,Escherichia coli c6fd89ba-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.23866,Escherichia coli NA:H18 strain ECO0379,ampicillin,Resistant,Broth dilution
562.57450,Escherichia coli strain PB231,ampicillin,Resistant,Broth dilution
562.65574,Escherichia coli strain AMC_622,ampicillin,Resistant,
562.145392,Escherichia coli AGA06_2468,ampicillin,Resistant,Broth dilution
562.100145,Escherichia coli e99a3482-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.58724,Escherichia coli strain 15038100,ampicillin,Resistant,Broth dilution
562.145429,Escherichia coli AGA06_2541,ampicillin,Resistant,Broth dilution
562.65795,Escherichia coli strain ESBL370B15_13_2A,ampicillin,Resistant,
562.64970,Escherichia coli strain AMC_96,ampicillin,Resistant,
562.100861,Escherichia coli be79f7fa-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98174,Escherichia coli 3455eab6-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98346,Escherichia coli 8279edb0-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.145402,Escherichia coli AGA06_2508,ampicillin,Resistant,Broth dilution
562.57137,Escherichia coli strain 24742_1#318,ampicillin,Resistant,Broth dilution
562.58704,Escherichia coli strain 14037824,ampicillin,Resistant,Broth dilution
562.22481,Escherichia coli O1:H6 strain ECO0054,ampicillin,Resistant,Broth dilution
562.57479,Escherichia coli strain PB149,ampicillin,Resistant,Broth dilution
562.42772,Escherichia coli strain M18,ampicillin,Resistant,Broth dilution
562.65738,Escherichia coli strain AMC_761,ampicillin,Resistant,
562.57438,Escherichia coli strain W3_1_ERB3,ampicillin,Resistant,Broth dilution
562.57079,Escherichia coli strain 24742_1#270,ampicillin,Resistant,Broth dilution
562.100546,Escherichia coli e45a3b56-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98021,Escherichia coli 8454d658-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65136,Escherichia coli strain AMC_172,ampicillin,Resistant,
562.65294,Escherichia coli strain AMC_413,ampicillin,Resistant,
562.42800,Escherichia coli strain M41,ampicillin,Resistant,Broth dilution
562.99209,Escherichia coli 5820de6a-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65379,Escherichia coli strain AMC_46,ampicillin,Resistant,
562.100894,Escherichia coli bc7c8f80-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.45677,Escherichia coli strain EC_10,ampicillin,Resistant,Disk diffusion
562.100605,Escherichia coli c4a1a916-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.64830,Escherichia coli strain AMC_356,ampicillin,Resistant,
562.42853,Escherichia coli strain MUGSI_255,ampicillin,Resistant,Broth dilution
562.42689,Escherichia coli strain 243,ampicillin,Resistant,Broth dilution
562.99790,Escherichia coli cca2012a-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.45601,Escherichia coli strain EC_92,ampicillin,Resistant,Disk diffusion
562.57259,Escherichia coli strain 24742_1#215,ampicillin,Resistant,Broth dilution
562.57445,Escherichia coli strain PB141,ampicillin,Resistant,Broth dilution
562.65654,Escherichia coli strain AMC_575,ampicillin,Resistant,
562.99457,Escherichia coli 5ff1217c-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98185,Escherichia coli 4cabfe02-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.100669,Escherichia coli 9fd97a42-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65082,Escherichia coli strain AMC_235,ampicillin,Resistant,
562.56866,Escherichia coli strain 740-12,ampicillin,Resistant,Disk diffusion
562.100527,Escherichia coli bb932548-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.97964,Escherichia coli 638e80cc-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.145399,Escherichia coli AGA06_2498,ampicillin,Resistant,Broth dilution
562.57403,Escherichia coli strain W2_10_ERG1,ampicillin,Resistant,Broth dilution
562.99050,Escherichia coli c635428e-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.42728,Escherichia coli strain 369,ampicillin,Resistant,Broth dilution
562.97898,Escherichia coli 9bceecb6-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.97800,Escherichia coli 2c19e848-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.100935,Escherichia coli 2a5eec42-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.100924,Escherichia coli 5a969c84-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.97929,Escherichia coli 4822ee7c-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98525,Escherichia coli 166efb46-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.22525,Escherichia coli O6:H1 strain ECO0099,ampicillin,Resistant,Broth dilution
562.73381,Escherichia coli strain BB1442,ampicillin,Resistant,Disk diffusion
562.65260,Escherichia coli strain AMC_447,ampicillin,Resistant,
562.48349,Escherichia coli 291,ampicillin,Resistant,
562.42829,Escherichia coli strain MUGSI_151,ampicillin,Resistant,Broth dilution
562.22754,Escherichia coli O25:H4 strain ECO0345,ampicillin,Resistant,Broth dilution
562.57213,Escherichia coli strain 24742_1#172,ampicillin,Resistant,Broth dilution
562.56869,Escherichia coli strain 765-14,ampicillin,Resistant,Disk diffusion
562.100123,Escherichia coli ec6e391a-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.42677,Escherichia coli strain 219,ampicillin,Resistant,Broth dilution
562.100023,Escherichia coli ef72b1ae-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65340,Escherichia coli strain AMC_393,ampicillin,Resistant,
562.140886,Escherichia coli 013-E2-S01,ampicillin,Resistant,Disk diffusion
562.7747,Escherichia coli strain 503662_aEPEC,ampicillin,Resistant,Broth dilution
562.57178,Escherichia coli strain 24742_1#156,ampicillin,Resistant,Broth dilution
562.64906,Escherichia coli strain AMC_921,ampicillin,Resistant,
562.100414,Escherichia coli 92641250-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99254,Escherichia coli c7e7a61c-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.100490,Escherichia coli eb2a5b38-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.20499,Escherichia coli strain AR_0162,ampicillin,Resistant,Broth dilution
562.73398,Escherichia coli strain BB1429,ampicillin,Resistant,Disk diffusion
562.100938,Escherichia coli 5e8da15c-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99499,Escherichia coli 6fb02ba8-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.64911,Escherichia coli strain AMC_903,ampicillin,Resistant,
562.140912,Escherichia coli 008-E1-S06,ampicillin,Resistant,Disk diffusion
562.99884,Escherichia coli f48e781c-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65126,Escherichia coli strain AMC_176,ampicillin,Resistant,
562.65749,Escherichia coli strain AMC_762,ampicillin,Resistant,
562.98289,Escherichia coli bf4dbfa0-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99552,Escherichia coli 1ee12506-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99235,Escherichia coli 7142f4e6-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99682,Escherichia coli 55829310-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.135586,Escherichia coli MGL_150,ampicillin,Resistant,Disk diffusion
562.65808,Escherichia coli strain R432,ampicillin,Resistant,
562.65813,Escherichia coli strain RS333,ampicillin,Resistant,
562.57139,Escherichia coli strain 24742_1#92,ampicillin,Resistant,Broth dilution
562.28840,Escherichia coli strain R0007_203,ampicillin,Resistant,Disk diffusion
562.22806,Escherichia coli O25:H4 strain ECO0404,ampicillin,Resistant,Broth dilution
562.144314,Escherichia coli ERR7221572,ampicillin,Resistant,Broth dilution
562.19180,Escherichia coli strain JEONG-5298,ampicillin,Resistant,Disk diffusion
562.57386,Escherichia coli strain W1_3_ERB1,ampicillin,Resistant,Broth dilution
562.145385,Escherichia coli AGA06_2454,ampicillin,Resistant,Broth dilution
562.45600,Escherichia coli strain EC_77,ampicillin,Resistant,Disk diffusion
562.99344,Escherichia coli e1cf8040-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.56903,Escherichia coli strain RL306,ampicillin,Resistant,Disk diffusion
562.99783,Escherichia coli c8d2e410-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98634,Escherichia coli 9bc97e88-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.7746,Escherichia coli strain 702745_aEPEC,ampicillin,Resistant,Broth dilution
562.65155,Escherichia coli strain AMC_539,ampicillin,Resistant,
562.58762,Escherichia coli strain 121,ampicillin,Resistant,Disk diffusion
562.22759,Escherichia coli O6:H1 strain ECO0350,ampicillin,Resistant,Broth dilution
562.145384,Escherichia coli AGA06_2453,ampicillin,Resistant,Broth dilution
562.99338,Escherichia coli e2764290-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.98370,Escherichia coli d40e545e-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.57309,Escherichia coli strain 24742_1#259,ampicillin,Resistant,Broth dilution
562.100628,Escherichia coli 21eafdbc-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.100661,Escherichia coli 7edee510-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65472,Escherichia coli strain AMC_164,ampicillin,Resistant,
562.100491,Escherichia coli eb48b56a-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.64899,Escherichia coli strain AMC_928,ampicillin,Resistant,
562.22695,Escherichia coli O86:H18 strain ECO0285,ampicillin,Resistant,Broth dilution
562.65266,Escherichia coli strain AMC_436,ampicillin,Resistant,
562.57278,Escherichia coli strain 24742_1#230,ampicillin,Resistant,Broth dilution
562.100085,Escherichia coli 1e751690-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65242,Escherichia coli strain AMC_465,ampicillin,Resistant,
562.100717,Escherichia coli a3798d18-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65308,Escherichia coli strain AMC_83,ampicillin,Resistant,
562.45605,Escherichia coli strain EC_74,ampicillin,Resistant,Disk diffusion
562.65288,Escherichia coli strain AMC_414,ampicillin,Resistant,
562.42774,Escherichia coli strain M2,ampicillin,Resistant,Broth dilution
562.145420,Escherichia coli AGA06_2537,ampicillin,Resistant,Broth dilution
562.57082,Escherichia coli strain 24742_1#273,ampicillin,Resistant,Broth dilution
562.65095,Escherichia coli strain AMC_232,ampicillin,Resistant,
562.42836,Escherichia coli strain MUGSI_205,ampicillin,Resistant,Broth dilution
562.100445,Escherichia coli 035906a0-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.65479,Escherichia coli strain AMC_159,ampicillin,Resistant,
562.65067,Escherichia coli strain AMC_249,ampicillin,Resistant,
562.22499,Escherichia coli O25:H4 strain ECO0072,ampicillin,Resistant,Broth dilution
562.100724,Escherichia coli 98ff30b8-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.57099,Escherichia coli strain 24742_1#15,ampicillin,Resistant,Broth dilution
562.98044,Escherichia coli 53a37744-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.57328,Escherichia coli strain 24742_1#372,ampicillin,Resistant,Broth dilution
562.33281,Escherichia coli strain AR_0433,ampicillin,Resistant,Broth dilution
562.100117,Escherichia coli 00b33114-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99093,Escherichia coli 1a9775b8-7bb9-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.56823,Escherichia coli strain 485-16,ampicillin,Resistant,Disk diffusion
562.73374,Escherichia coli strain BB1438,ampicillin,Resistant,Disk diffusion
562.140903,Escherichia coli 004-E1-S01,ampicillin,Resistant,Disk diffusion
562.57087,Escherichia coli strain 24742_1#4,ampicillin,Resistant,Broth dilution
562.58713,Escherichia coli strain 14050802,ampicillin,Resistant,Broth dilution
562.99846,Escherichia coli ed681138-7bb8-11e9-a8d3-68b59976a384,ampicillin,Resistant,Disk diffusion
562.99916,Escherichia coli c3292b82-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.65048,Escherichia coli strain AMC_268,ampicillin,Susceptible,
562.100811,Escherichia coli f379e7d6-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100187,Escherichia coli b5ef94b4-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98288,Escherichia coli 9178dae6-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100685,Escherichia coli 9604128e-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98721,Escherichia coli a929dd8a-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.7732,Escherichia coli strain 302701,ampicillin,Susceptible,Broth dilution
562.98942,Escherichia coli 8b4cbae8-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.64971,Escherichia coli strain AMC_95,ampicillin,Susceptible,
562.97872,Escherichia coli 42464d50-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.97754,Escherichia coli 8c13fe74-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.99114,Escherichia coli e6eb541e-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.7685,Escherichia coli strain 403308_aEPEC,ampicillin,Susceptible,Broth dilution
562.97912,Escherichia coli e3f6bbee-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.99376,Escherichia coli 90d3718c-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98355,Escherichia coli db091776-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.99454,Escherichia coli 3b08b1d6-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.65586,Escherichia coli strain AMC_614,ampicillin,Susceptible,
562.65024,Escherichia coli strain AMC_296,ampicillin,Susceptible,
562.97875,Escherichia coli 1119ae66-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100794,Escherichia coli 02eb43c2-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98151,Escherichia coli 8a10df56-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.65485,Escherichia coli strain AMC_152,ampicillin,Susceptible,
562.99012,Escherichia coli a4d49698-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100462,Escherichia coli 05cb4b50-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98883,Escherichia coli 1c2c3cf6-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98915,Escherichia coli a50dcb94-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.97776,Escherichia coli 0e0da704-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.144995,Escherichia coli PT_EC0066,ampicillin,Susceptible,Disk diffusion
562.7620,Escherichia coli strain 402898,ampicillin,Susceptible,Broth dilution
562.64960,Escherichia coli strain AMC_110,ampicillin,Susceptible,
562.7658,Escherichia coli strain 202374,ampicillin,Susceptible,Broth dilution
562.65043,Escherichia coli strain AMC_266,ampicillin,Susceptible,
562.98237,Escherichia coli b5300672-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98551,Escherichia coli a74cef3e-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100487,Escherichia coli ff1ca236-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.99069,Escherichia coli 17af7c74-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.97820,Escherichia coli a62059fc-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98160,Escherichia coli 862af85e-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.65581,Escherichia coli strain AMC_628,ampicillin,Susceptible,
562.65033,Escherichia coli strain AMC_276,ampicillin,Susceptible,
562.100242,Escherichia coli 2c3d4a04-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98767,Escherichia coli 30cc3b02-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.64892,Escherichia coli strain AMC_932,ampicillin,Susceptible,
562.99983,Escherichia coli c4d5ba30-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.145064,Escherichia coli PT_EC0069,ampicillin,Susceptible,Disk diffusion
562.98065,Escherichia coli 468ca7a6-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100412,Escherichia coli 7d114d5e-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100908,Escherichia coli 2bff137e-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100111,Escherichia coli ffd8be62-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.65055,Escherichia coli strain AMC_264,ampicillin,Susceptible,
562.144967,Escherichia coli PT_EC0016,ampicillin,Susceptible,Disk diffusion
562.64941,Escherichia coli strain AMC_327,ampicillin,Susceptible,
562.57102,Escherichia coli strain 24742_1#16,ampicillin,Susceptible,Broth dilution
562.22477,Escherichia coli O2:H14 strain ECO0050,ampicillin,Susceptible,Broth dilution
562.64826,Escherichia coli strain AMC_871,ampicillin,Susceptible,
562.65518,Escherichia coli strain AMC_676,ampicillin,Susceptible,
562.98859,Escherichia coli b6b0bed8-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98466,Escherichia coli 6f5eae68-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.97822,Escherichia coli 7ef9a9ea-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100606,Escherichia coli c3d1f90a-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.65637,Escherichia coli strain AMC_122,ampicillin,Susceptible,
562.22526,Escherichia coli O6:H31 strain ECO0100,ampicillin,Susceptible,Broth dilution
562.65757,Escherichia coli strain AMC_213,ampicillin,Susceptible,
562.97924,Escherichia coli 5254d0b8-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.100675,Escherichia coli 8088347a-7bb9-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.98366,Escherichia coli d87c9bcc-7bb8-11e9-a8d3-68b59976a384,ampicillin,Susceptible,Disk diffusion
562.145029,Escherichia coli PT_EC0007,ampicillin,Susceptible,Disk diffusion
